site,country,title,price_jpy,review_count,seller_badge,search_position,monthly_sold_count,is_bestseller,bestseller_rank,validity,usage_validity,activation_validity,network_type,network_generation,network_generation_inferred,network_generation_confidence,carrier_support_local,carrier_support_kr,data_amount,product_url,asin,site_product_id,seller,brand,evidence
qoo10_jp,hk,中国・香港・マカオeSIM 5G対応 データ無制限 20日間（480時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通,6600,,Good seller,16,,,,20일,20일,20일,local,5g_capable,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%a2%e3%83%88%e3%81%aeESIM-%e4%b8%ad%e5%9b%bd%e3%83%bb%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-5G%e5%af%be%e5%bf%9c-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-20%e6%97%a5%e9%96%93%ef%bc%88480%e6%99%82%e9%96%93%ef%bc%89-%e3%81%82%e3%82%93%e3%81%97%e3%82%93%e9%80%9a%e4%bf%a1%e4%bf%9d%e8%a8%bc%e4%bb%98-%e3%83%a1%e3%83%bc%e3%83%ab%e3%81%a7%e3%81%99%e3%81%90%e3%81%ab%e5%8f%97%e3%81%91%e5%8f%96%e3%82%8a%e5%8f%af%e8%83%bd/1214240218,,1214240218,イモトのeSIM クーポン,,"{""title"": [""中国・香港・マカオeSIM 5G対応 データ無制限 20日間（480時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""price_jpy"": [""販売価格 6,600円""], ""usage_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 20日間（480時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""activation_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 20日間（480時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""data_amount"": [""中国・香港・マカオeSIM 5G対応 データ無制限 20日間（480時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""title_5g: source:title: 中国・香港・マカオeSIM 5G対応 データ無制限 20日間（480時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""seller"": [""イモトのeSIM クーポン""], ""seller_badge"": [""search_result: Good seller""]}"
qoo10_jp,hk,中国・香港・マカオeSIM 5G対応 データ無制限 8日間（192時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通,3080,,Good seller,17,,,,8일,8일,8일,local,5g_capable,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%a2%e3%83%88%e3%81%aeESIM-%e4%b8%ad%e5%9b%bd%e3%83%bb%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-5G%e5%af%be%e5%bf%9c-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-8%e6%97%a5%e9%96%93%ef%bc%88192%e6%99%82%e9%96%93%ef%bc%89-%e3%81%82%e3%82%93%e3%81%97%e3%82%93%e9%80%9a%e4%bf%a1%e4%bf%9d%e8%a8%bc%e4%bb%98-%e3%83%a1%e3%83%bc%e3%83%ab%e3%81%a7%e3%81%99%e3%81%90%e3%81%ab%e5%8f%97%e3%81%91%e5%8f%96%e3%82%8a%e5%8f%af%e8%83%bd/1214238527,,1214238527,イモトのeSIM クーポン,,"{""title"": [""中国・香港・マカオeSIM 5G対応 データ無制限 8日間（192時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""price_jpy"": [""販売価格 3,080円""], ""usage_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 8日間（192時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""activation_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 8日間（192時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""data_amount"": [""中国・香港・マカオeSIM 5G対応 データ無制限 8日間（192時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""title_5g: source:title: 中国・香港・マカオeSIM 5G対応 データ無制限 8日間（192時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""seller"": [""イモトのeSIM クーポン""], ""seller_badge"": [""search_result: Good seller""]}"
qoo10_jp,hk,中国・香港・マカオeSIM 5G対応 データ無制限 7日間（168時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通,2680,1,Good seller,18,,,,7일,7일,7일,local,5g_capable,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%a2%e3%83%88%e3%81%aeESIM-%e4%b8%ad%e5%9b%bd%e3%83%bb%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-5G%e5%af%be%e5%bf%9c-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-7%e6%97%a5%e9%96%93%ef%bc%88168%e6%99%82%e9%96%93%ef%bc%89-%e3%81%82%e3%82%93%e3%81%97%e3%82%93%e9%80%9a%e4%bf%a1%e4%bf%9d%e8%a8%bc%e4%bb%98-%e3%83%a1%e3%83%bc%e3%83%ab%e3%81%a7%e3%81%99%e3%81%90%e3%81%ab%e5%8f%97%e3%81%91%e5%8f%96%e3%82%8a%e5%8f%af%e8%83%bd/1214237949,,1214237949,イモトのeSIM クーポン,,"{""title"": [""中国・香港・マカオeSIM 5G対応 データ無制限 7日間（168時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""price_jpy"": [""販売価格 2,680円""], ""usage_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 7日間（168時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""activation_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 7日間（168時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""data_amount"": [""中国・香港・マカオeSIM 5G対応 データ無制限 7日間（168時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""title_5g: source:title: 中国・香港・マカオeSIM 5G対応 データ無制限 7日間（168時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""seller"": [""イモトのeSIM クーポン""], ""review_count"": [""search_result: 1""], ""seller_badge"": [""search_result: Good seller""]}"
qoo10_jp,hk,中国・香港・マカオeSIM 5G対応 データ無制限 2日間（48時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通,1280,,Good seller,20,,,,2일,2일,2일,local,5g_capable,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%a2%e3%83%88%e3%81%aeESIM-%e4%b8%ad%e5%9b%bd%e3%83%bb%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-5G%e5%af%be%e5%bf%9c-%e3%83%87%e3%83%bc%e3%82%bf%e7%84%a1%e5%88%b6%e9%99%90-2%e6%97%a5%e9%96%93%ef%bc%8848%e6%99%82%e9%96%93%ef%bc%89-%e3%81%82%e3%82%93%e3%81%97%e3%82%93%e9%80%9a%e4%bf%a1%e4%bf%9d%e8%a8%bc%e4%bb%98-%e3%83%a1%e3%83%bc%e3%83%ab%e3%81%a7%e3%81%99%e3%81%90%e3%81%ab%e5%8f%97%e3%81%91%e5%8f%96%e3%82%8a%e5%8f%af%e8%83%bd-%e3%81%94%e8%b3%bc%e5%85%a5%e6%97%a5%e3%82%88%e3%82%8a90%e6%97%a5%e4%bb%a5/1213612675,,1213612675,イモトのeSIM クーポン,,"{""title"": [""中国・香港・マカオeSIM 5G対応 データ無制限 2日間（48時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""price_jpy"": [""販売価格 1,280円""], ""usage_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 2日間（48時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""activation_validity"": [""中国・香港・マカオeSIM 5G対応 データ無制限 2日間（48時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""data_amount"": [""中国・香港・マカオeSIM 5G対応 データ無制限 2日間（48時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""title_5g: source:title: 中国・香港・マカオeSIM 5G対応 データ無制限 2日間（48時間） あんしん通信保証付 メールですぐに受け取り可能 ご購入日より90日以内に要開通""], ""seller"": [""イモトのeSIM クーポン""], ""seller_badge"": [""search_result: Good seller""]}"
qoo10_jp,hk,【香港・マカオeSIM】30日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学,9680,,General seller,21,,,,3일,3일,30일,local,unknown,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-30%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e4%bd%8e%e9%80%9f%e3%81%aa%e3%81%97-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e3%83%86%e3%82%b6%e3%83%aa%e3%83%b3%e3%82%b0/1214765953,,1214765953,インスタントSIM,,"{""title"": [""【香港・マカオeSIM】30日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""price_jpy"": [""販売価格 9,680円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""【香港・マカオeSIM】30日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""data_amount"": [""【香港・マカオeSIM】30日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,hk,【香港・マカオeSIM】20日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学,6980,,General seller,22,,,,3일,3일,20일,local,unknown,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-20%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e4%bd%8e%e9%80%9f%e3%81%aa%e3%81%97-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e3%83%86%e3%82%b6%e3%83%aa%e3%83%b3%e3%82%b0/1214765362,,1214765362,インスタントSIM,,"{""title"": [""【香港・マカオeSIM】20日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""price_jpy"": [""販売価格 6,980円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""【香港・マカオeSIM】20日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""data_amount"": [""【香港・マカオeSIM】20日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,hk,【香港・マカオeSIM】15日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学,5680,,General seller,23,,,,3일,3일,15일,local,unknown,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-15%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e4%bd%8e%e9%80%9f%e3%81%aa%e3%81%97-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e3%83%86%e3%82%b6%e3%83%aa%e3%83%b3%e3%82%b0/1214764637,,1214764637,インスタントSIM,,"{""title"": [""【香港・マカオeSIM】15日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""price_jpy"": [""販売価格 5,680円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""【香港・マカオeSIM】15日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""data_amount"": [""【香港・マカオeSIM】15日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,hk,【香港・マカオeSIM】10日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学,3980,,General seller,24,,,,3일,3일,10일,local,unknown,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-10%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e4%bd%8e%e9%80%9f%e3%81%aa%e3%81%97-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e3%83%86%e3%82%b6%e3%83%aa%e3%83%b3%e3%82%b0/1214764314,,1214764314,インスタントSIM,,"{""title"": [""【香港・マカオeSIM】10日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""price_jpy"": [""販売価格 3,980円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""【香港・マカオeSIM】10日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""data_amount"": [""【香港・マカオeSIM】10日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,hk,【香港・マカオeSIM】7日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学,3280,,General seller,26,,,,3일,3일,7일,local,unknown,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-7%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e4%bd%8e%e9%80%9f%e3%81%aa%e3%81%97-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e3%83%86%e3%82%b6%e3%83%aa%e3%83%b3%e3%82%b0-%e6%9c%80%e7%9f%ad3%e5%88%86QR%e3%82%b3%e3%83%bc%e3%83%89%e7%99%ba%e8%a1%8c/1214747094,,1214747094,インスタントSIM,,"{""title"": [""【香港・マカオeSIM】7日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""price_jpy"": [""販売価格 3,280円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""【香港・マカオeSIM】7日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""data_amount"": [""【香港・マカオeSIM】7日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
qoo10_jp,hk,【香港・マカオeSIM】5日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学,2580,,General seller,27,,,,3일,3일,5일,local,unknown,,,"{""cmhk"": null, ""csl"": null, ""smartone"": null, ""three_hk"": null}","{""skt"": null, ""kt"": null, ""lgu"": null}",unlimited,https://www.qoo10.jp/item/%e3%82%a4%e3%83%b3%e3%82%b9%e3%82%bf%e3%83%b3%e3%83%88SIM-%e9%a6%99%e6%b8%af%e3%83%bb%e3%83%9e%e3%82%ab%e3%82%aaESIM-5%e6%97%a5%e9%96%93-%e5%ae%8c%e5%85%a8%e7%84%a1%e5%88%b6%e9%99%90-%e9%ab%98%e9%80%9f%e3%83%87%e3%83%bc%e3%82%bf%e9%80%9a%e4%bf%a1-%e3%83%87%e3%83%bc%e3%82%bf%e4%bd%bf%e3%81%84%e6%94%be%e9%a1%8c-%e4%bd%8e%e9%80%9f%e3%81%aa%e3%81%97-%e3%83%97%e3%83%aa%e3%83%9a%e3%82%a4%e3%83%89-%e3%82%a4%e3%83%bc%e3%82%b7%e3%83%a0-%e3%83%86%e3%82%b6%e3%83%aa%e3%83%b3%e3%82%b0-%e6%9c%80%e7%9f%ad3%e5%88%86QR%e3%82%b3%e3%83%bc%e3%83%89%e7%99%ba%e8%a1%8c/1214746186,,1214746186,インスタントSIM,,"{""title"": [""【香港・マカオeSIM】5日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""price_jpy"": [""販売価格 2,580円""], ""usage_validity"": [""【フィリピンeSIM】3日間(72時間) データ通信無制限 オンラインサービスにて即日送信(LINE相談受付中) 有効期限 / ご購入日より90日以内 フィリピンSIM セブ島 1,550円 4.6 (25) 1,240 円 メガ割時""], ""activation_validity"": [""【香港・マカオeSIM】5日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""data_amount"": [""【香港・マカオeSIM】5日間 完全無制限 高速データ通信 データ使い放題 低速なし プリペイド イーシム テザリング 最短3分QRコード発行 即日発行 簡単設定 香港マカオ周遊 旅行 出張 留学""], ""network_type"": [""qoo10_local_signal: 【SKTelecoｍ公式認証】韓国eSIM 3日間(72時間) 電話番号付き 超高速データ無制限 最初の5分発信無料(韓国国内) LINE即日発行 ご購入日より120日以内 韓国SIM 1,980円 1,620円 4.9 (37,975) 1,296 円 メガ割時""], ""network_generation"": [""no_lte_4g_or_5g_keyword_matched""], ""seller"": [""インスタントSIM""], ""seller_badge"": [""search_result: General seller""]}"
